# https://www2.census.gov/geo/docs/maps-data/data/gazetteer/2017_Gazetteer/2017_gaz_cousubs_36.txt
INTPTLAT,INTPTLONG
42.860904,-73.730515
42.982275,-73.789043
42.904141,-73.688888
43.045801,-73.898137
43.247423,-73.665699
43.162315,-73.628333
43.12458,-74.05059
43.053058,-73.650366
43.06781,-73.777635
42.968809,-73.687249
42.804152,-73.687293
43.152603,-73.726967
42.778014,-74.172714
42.888252,-73.9887
42.803082,-73.873518
42.810065,-74.078398
42.81211,-74.012038
42.80184,-73.927295
42.488372,-74.522581
42.504012,-74.293643
42.740228,-74.436547
42.687506,-74.442157
42.398005,-74.338476
42.751864,-74.316177
42.589134,-74.45147
42.431126,-74.454342
42.489666,-74.607375
42.621162,-74.312553
42.638725,-74.549064
42.682254,-74.310472
42.708203,-74.582782
42.77693,-74.613165
42.574099,-74.598794
42.675123,-74.206642
42.337939,-76.733699
42.271993,-76.684886
42.33443,-76.89921
42.458284,-76.783773
42.339941,-76.826462
42.34252,-77.035679
42.419776,-76.938603
42.442051,-77.044275
42.584405,-76.696609
42.842874,-76.85855
42.862073,-76.981141
42.97185,-76.908841
42.59192,-76.831428
42.650033,-76.796042
42.713255,-76.830338
42.912155,-76.789335
42.989314,-76.788774
42.782678,-76.846441
42.919388,-76.912599
42.132164,-77.234422
42.424318,-77.448755
42.322431,-77.316549
42.334249,-77.145463
42.226656,-77.421703
42.230042,-77.166427
42.235211,-77.527887
42.035747,-77.023787
42.519967,-77.481566
42.148154,-77.056643
42.149331,-77.014205
42.464632,-77.661656
42.138165,-77.140867
42.394696,-77.61014
42.147108,-77.662095
42.222372,-77.660191
42.239541,-77.026669
42.325722,-77.660429
42.334445,-77.677087
42.3386,-77.51448
42.144268,-77.531889
42.037568,-77.149488
42.536925,-77.332354
42.525381,-77.202981
42.129144,-77.34442
42.225195,-77.278932
42.071272,-77.531873
42.049011,-77.256833
42.410122,-77.226538
42.524552,-77.597911
42.431533,-77.13962
42.044428,-77.687883
42.436941,-77.339222
42.050282,-77.394395
40.640915,-73.316691
40.857448,-72.95984
41.092293,-72.105673
40.884089,-73.376761
40.712577,-73.195524
40.788914,-72.832568
40.97713,-72.709075
41.065559,-72.31965
40.873761,-72.43097
40.919217,-73.179119
40.849892,-72.463491
41.138956,-72.318687
41.689114,-74.85382
41.835839,-74.924132
41.680039,-74.99419
41.754935,-75.000363
41.736921,-74.603782
41.561783,-74.709708
41.873709,-75.033527
41.567367,-74.886522
41.811822,-74.779789
41.492424,-74.81222
41.588191,-74.496503
41.865968,-74.590457
41.962826,-74.789091
41.648002,-74.676959
41.57031,-74.995304
42.079846,-76.499364
42.296636,-76.165659
42.230947,-76.332452
42.234926,-76.164054
42.034436,-76.348183
42.085789,-76.195197
42.374929,-76.194015
42.221934,-76.469262
42.10619,-76.368903
42.357625,-76.335167
42.332397,-76.472452
42.478769,-76.362501
42.441736,-76.620542
42.58343,-76.35986
42.443937,-76.503055
42.413898,-76.540186
42.566527,-76.531984
42.33714,-76.610245
42.513031,-76.61733
41.955487,-74.482306
41.833329,-73.985378
41.691564,-74.188272
42.049037,-74.621147
41.95886,-74.122769
41.930124,-73.996782
41.978122,-74.038687
41.713894,-73.995086
41.873887,-74.164153
41.636294,-73.9871
41.76404,-74.089495
41.947212,-74.265458
41.654309,-74.074168
41.805878,-74.265174
41.84709,-74.079545
42.092591,-73.98811
42.023541,-74.367292
41.632198,-74.265881
41.970522,-74.005113
41.746874,-74.419569
42.055483,-74.165388
43.579414,-73.657631
43.688949,-73.87374
43.31116,-73.645286
43.690561,-73.549743
43.718227,-73.706215
43.657554,-74.064187
43.435002,-73.720924
43.345981,-73.789717
43.368207,-73.673872
43.415025,-74.02745
43.491968,-73.985954
43.502955,-73.796866
43.232154,-73.479
43.007825,-73.446055
43.59087,-73.468547
43.029661,-73.535868
43.46389,-73.531368
43.230604,-73.559186
43.422001,-73.306019
43.147517,-73.475886
43.551067,-73.290846
43.355737,-73.413156
43.258465,-73.349097
43.080457,-73.383276
43.335201,-73.551426
43.746887,-73.417527
43.160066,-73.322985
42.993104,-73.322231
43.539139,-73.385101
43.458758,-77.063164
43.09808,-77.082687
43.177119,-76.765002
43.065096,-76.880324
43.246078,-76.891449
43.094418,-77.004095
43.078887,-77.31052
43.166014,-77.19135
43.245527,-77.315958
43.080171,-77.189141
43.159574,-76.900163
43.079305,-76.754567
43.218114,-77.049402
43.155115,-77.31258
43.245563,-77.193969
43.273626,-76.765497
41.225704,-73.664943
41.261089,-73.902332
40.953067,-73.813316
41.029283,-73.842848
41.026444,-73.723707
41.266143,-73.588296
40.921632,-73.743888
41.201696,-73.728258
41.097764,-73.823192
40.913105,-73.829317
41.182534,-73.772847
40.923243,-73.779344
41.136327,-73.690502
41.340527,-73.597609
41.157624,-73.855497
41.287396,-73.923597
40.900458,-73.807138
41.212385,-73.583847
40.944738,-73.686374
41.005831,-73.687696
40.992048,-73.780629
41.304354,-73.722608
41.023801,-73.751051
40.945862,-73.867446
41.269857,-73.817867
42.571349,-78.369969
42.82064,-78.245571
42.817297,-78.387564
42.664387,-78.021835
42.832671,-78.014813
42.564549,-78.254056
42.650629,-78.125335
42.572554,-78.063441
42.656563,-78.385184
42.82403,-78.133264
42.743585,-78.252437
42.753724,-78.011059
42.567205,-78.13633
42.746076,-78.376579
42.738212,-78.131734
42.647567,-78.244568
42.523012,-77.052976
42.72195,-77.049662
42.618889,-77.312149
42.612928,-77.157943
42.718043,-77.289257
42.610474,-77.007902
42.714053,-77.180665
42.523656,-76.944782
42.669877,-76.95455
