INTPTLAT,INTPTLONG
39.392849,-89.307376
39.48323,-89.314298
39.436496,-89.503945
39.478241,-89.191501
39.564341,-89.193336
39.757756,-89.208069
39.735402,-89.31507
39.406474,-89.089808
39.611358,-89.079621
39.399927,-89.411086
39.392601,-89.19491
39.578553,-89.451718
39.655233,-89.195313
39.569049,-89.317728
39.303828,-87.727292
39.379244,-87.804798
39.303997,-87.958924
39.309105,-87.648844
39.432992,-87.841661
39.463869,-87.737395
39.220698,-87.945983
39.40081,-87.735913
39.318872,-87.853245
39.220089,-87.730357
39.228381,-87.831686
39.386935,-87.948306
39.409698,-87.604549
39.459452,-87.960908
39.217563,-87.639337
38.869035,-88.418495
38.869987,-88.525562
38.666171,-88.317225
38.673941,-88.535323
38.780586,-88.417026
38.866755,-88.633676
38.782785,-88.529669
38.790048,-88.647849
38.801813,-88.306823
38.688394,-88.658181
38.671599,-88.417391
38.61889,-88.642463
38.609159,-89.537685
38.531735,-89.221716
38.609738,-89.359318
38.618459,-89.280806
38.69229,-89.208283
38.517498,-89.540647
38.692321,-89.311544
38.521075,-89.321853
38.505975,-89.65838
38.603555,-89.200971
38.691838,-89.544635
38.527234,-89.43507
38.611994,-89.655635
38.609428,-89.436131
38.697408,-89.426493
39.522387,-88.04082
39.48103,-88.187297
39.632517,-88.021234
39.586126,-88.301129
39.429651,-88.090699
39.477268,-88.293077
39.476628,-88.415085
39.598038,-88.109348
39.588989,-88.416857
39.404841,-88.417277
39.403385,-88.253124
39.586549,-88.193527
41.974112,-87.404446
42.111633,-88.179442
41.843333,-87.790926
41.515906,-87.600982
41.601556,-87.735025
41.657603,-87.657338
41.835726,-87.681415
41.844537,-87.759289
42.029901,-87.977329
42.046391,-87.694352
42.028028,-88.203644
41.669297,-87.962037
41.938074,-87.868504
41.774746,-87.859597
42.033528,-87.864414
42.101404,-87.744928
42.032088,-87.757778
42.10881,-87.834762
41.968686,-87.818122
41.887164,-87.78994
41.598592,-87.850406
42.111248,-88.064397
41.687737,-87.850005
41.864717,-87.871185
41.515291,-87.733381
41.894875,-87.819064
41.832682,-87.824837
42.029115,-88.089511
41.772935,-87.773906
41.601273,-87.600323
42.109869,-87.944578
41.690428,-87.743829
38.902572,-87.732575
39.116805,-87.687308
39.01568,-87.620189
39.123728,-87.894453
38.91091,-87.865616
38.90128,-87.593595
39.008289,-87.881008
39.136139,-87.790918
39.016556,-87.75301
38.865002,-87.870977
39.340308,-88.240836
39.224231,-88.054148
39.229445,-88.146466
39.323464,-88.401617
39.221943,-88.396553
39.276853,-88.252363
39.325737,-88.092203
39.192865,-88.272682
41.856404,-88.763605
41.762915,-88.771125
41.935363,-88.66174
41.935499,-88.771854
42.108569,-88.887285
42.104695,-88.656075
42.113148,-88.764591
41.938548,-88.881844
42.021234,-88.772595
41.845948,-88.877392
41.67663,-88.882058
41.848223,-88.657796
41.678361,-88.622637
41.764305,-88.882179
41.67788,-88.685787
42.019067,-88.883434
41.755175,-88.665024
42.023575,-88.646336
41.667298,-88.768921
40.173925,-89.095527
40.179842,-88.970557
40.090684,-88.869476
40.168451,-88.763173
40.185082,-88.858538
