# https://www2.census.gov/geo/docs/maps-data/data/gazetteer/2017_Gazetteer/2017_gaz_place_36.txt
INTPTLAT,INTPTLONG
40.681655,-73.664414
40.936452,-73.726138
42.968105,-77.231618
40.784977,-73.694879
40.759137,-73.68087
43.005918,-75.99379
43.717814,-76.066815
40.83885,-73.710825
40.862328,-72.787521
42.444808,-76.036238
42.98376,-76.340197
42.145267,-74.650708
42.82487,-74.13022
43.142005,-77.193999
41.603811,-73.977152
40.668302,-73.471515
40.680909,-73.449689
44.929024,-74.892973
40.809045,-72.847221
40.766537,-72.841671
40.859352,-73.580472
41.000401,-72.541176
43.099176,-76.13883
41.488026,-74.212468
43.101933,-74.266014
42.253099,-79.501913
41.450288,-74.389639
42.904141,-73.688888
40.821979,-72.985918
43.219742,-78.387874
42.905644,-76.514054
40.782928,-73.407075
42.69118,-73.726188
43.162963,-76.538182
40.651637,-73.551927
41.538473,-73.872418
43.465218,-76.232574
42.597979,-74.329828
40.892507,-72.951176
43.211722,-78.475727
41.444922,-74.423573
43.138937,-74.970235
42.59047,-74.946865
41.784568,-73.694326
40.937314,-72.986348
41.951734,-73.510148
40.882186,-73.558941
42.268101,-76.836244
43.037526,-73.853819
41.65622,-73.969625
40.746971,-73.639174
43.402134,-76.481034
44.092856,-73.521427
43.074205,-76.008472
43.009377,-75.007139
41.320395,-74.18302
41.109477,-74.076972
41.047254,-71.945302
41.130795,-74.110078
41.521266,-74.238661
41.651718,-74.688222
42.350211,-76.849222
41.244987,-73.938738
44.96363,-73.595463
42.712145,-76.423053
40.805414,-72.826992
42.548118,-75.245292
44.690235,-73.551625
44.584013,-75.64546
42.898699,-75.644755
41.386326,-74.138791
41.192599,-74.029617
41.201696,-73.728258
42.723695,-77.875207
40.943289,-73.021953
40.913105,-73.829317
42.976549,-75.586521
40.799,-73.679921
42.573849,-76.202145
40.825394,-73.536338
41.598119,-73.873148
41.095556,-74.015396
41.754001,-74.3717
40.991086,-72.085355
42.61764,-77.402101
41.596168,-75.055154
42.513963,-73.61075
44.071819,-75.499904
42.978021,-76.141706
42.932679,-74.607642
41.429493,-73.949901
40.846855,-73.152008
43.042009,-77.094024
42.222905,-76.186776
42.623983,-75.335317
41.503249,-74.01964
40.760048,-73.564891
41.152205,-73.990426
43.285683,-78.693945
42.357511,-76.59381
43.071038,-75.288618
41.145709,-74.051034
40.732391,-73.685742
41.749942,-74.079738
43.186845,-75.016023
40.923243,-73.779344
41.141009,-74.029359
40.996754,-72.477472
41.46983,-74.031832
40.663468,-73.938697
43.100704,-75.293114
43.092841,-79.014743
42.020017,-76.370402
42.816943,-73.897736
40.904029,-73.187432
42.44912,-73.64844
44.788637,-74.988027
40.700499,-73.411839
40.875159,-72.684077
40.729605,-73.327134
43.019556,-73.852174
40.760119,-73.261752
40.690346,-73.539016
40.786833,-72.945667
42.677324,-78.779638
42.594821,-78.936941
43.691289,-73.985521
42.46857,-76.463401
43.171569,-77.707099
40.756157,-73.163061
41.023112,-72.314021
40.776451,-73.677845
42.345537,-77.660654
40.707222,-73.385969
40.668563,-73.673588
40.703007,-73.469122
40.688369,-73.560577
40.745753,-73.687775
40.784034,-73.023889
40.904045,-73.344968
43.18722,-76.886401
40.931182,-72.405872
43.133853,-76.130571
43.049157,-78.871224
40.684262,-73.708077
43.219687,-74.158323
40.975572,-72.630246
40.693878,-73.51636
41.001776,-72.22299
42.471183,-76.542685
42.533322,-75.522758
44.7483,-74.996674
40.978706,-72.346015
42.57999,-77.937907
41.09295,-73.915236
40.650793,-73.272512
40.737802,-73.134513
43.064958,-78.271018
40.646286,-73.156523
40.63302,-73.637701
42.334999,-76.788114
44.70918,-75.463271
43.33067,-78.704768
40.750823,-73.458396
40.83647,-73.605108
40.966673,-73.131044
43.706401,-74.969122
40.786552,-73.597514
42.083943,-78.435119
43.070448,-75.673561
43.081435,-75.633254
42.454818,-75.066884
43.217635,-77.279334
41.048729,-73.940734
41.531707,-74.093391
42.762198,-78.741367
41.148888,-72.249384
43.156765,-75.333517
42.93799,-75.46361
41.15349,-73.870587
43.458052,-76.503689
42.392799,-75.180071
41.471438,-74.539709
42.675648,-76.822897
42.10456,-76.262227
44.285059,-75.620823
42.441161,-75.595878
40.868057,-73.531053
40.860496,-73.505379
42.163762,-77.092384
42.915754,-74.577543
42.185727,-74.028969
43.060864,-77.229719
44.040937,-75.901631
42.068571,-79.487189
44.66383,-73.452953
43.405773,-76.126248
44.629719,-74.792732
40.76371,-73.019773
44.433398,-74.250829
42.879399,-78.022039
41.563609,-73.599339
41.366952,-73.576503
41.061561,-74.007832
41.039067,-72.464419
41.287396,-73.923597
40.91108,-73.807704
40.893068,-73.805928
42.660714,-77.053071
42.717221,-78.007406
42.458491,-79.001077
44.579326,-73.533292
42.958039,-77.062143
44.153988,-75.70979
42.249004,-73.646902
42.083154,-74.314328
43.230897,-76.295805
41.041843,-73.910973
43.738846,-76.062967
42.831854,-77.858397
42.553994,-78.14756
41.609545,-74.296524
42.132799,-74.473791
41.977677,-73.658197
42.230281,-76.848036
43.090493,-77.516571
40.724008,-73.476996
40.7817,-73.473035
40.806579,-73.70163
40.802072,-73.704901
40.813585,-73.697527
41.619788,-74.058596
44.695563,-73.456414
44.682756,-73.50524
41.746258,-73.826294
41.134006,-73.78415
44.273537,-75.857487
42.696684,-73.540064
40.590326,-73.579456
43.225663,-75.062698
41.189138,-74.054249
40.953044,-73.090877
43.037094,-76.625304
41.004701,-73.667175
42.135641,-75.894411
41.904162,-73.977243
43.034372,-77.156819
44.046771,-73.461105
40.942177,-73.052799
40.925971,-73.065107
41.376969,-74.694001
43.5854,-75.341412
42.036706,-78.337256
40.827452,-73.680008
40.843131,-73.700058
44.670831,-74.983463
43.737987,-73.821517
41.694595,-73.919869
42.524795,-77.288316
42.347243,-74.428721
42.43304,-74.228759
43.302212,-75.152526
43.562992,-76.128342
